Urban,Type,CID,b2,b3,b4,b8,b11,hue,sat,val,BUI,NDBI,VBI
0,7,0,0.0918000,0.1128000,0.1260000,0.3504000,0.3067000,0.1023390,0.2714290,0.1260000,-0.5375370,-0.0665043,-0.3659240
0,7,0,0.0467000,0.0921000,0.0578000,0.3864000,0.2625000,0.2925840,0.4929420,0.0921000,-0.9306950,-0.1909390,-0.6851510
0,9,0,0.0766000,0.1154000,0.1202000,0.4016000,0.2807000,0.1483180,0.3627290,0.1202000,-0.7164820,-0.1771950,-0.5022040
0,7,0,0.0334000,0.0788000,0.0632000,0.3676000,0.2501000,0.2239350,0.5761420,0.0788000,-0.8968140,-0.1902220,-0.7593680
0,9,0,0.0844000,0.1094000,0.1310000,0.3184000,0.2575000,0.0894134,0.3557250,0.1310000,-0.5227480,-0.1057480,-0.4617090
1,2,0,0.1001000,0.1424000,0.1960000,0.2998000,0.3258000,0.0735141,0.4892860,0.1960000,-0.1677990,0.0415601,-0.4279760
0,9,0,0.0952000,0.1188000,0.1692000,0.2480000,0.4197000,0.0531531,0.4373520,0.1692000,0.0682732,0.2571510,-0.4420930
0,9,0,0.0618000,0.0927000,0.1244000,0.2784000,0.3504000,0.0822684,0.5032150,0.1244000,-0.2678200,0.1145040,-0.6035790
0,7,0,0.0727000,0.0927000,0.1060000,0.2532000,0.2476000,0.1001000,0.3141510,0.1060000,-0.4209820,-0.0111821,-0.4954190
1,6,0,0.1438000,0.1692000,0.1844000,0.3528000,0.2984000,0.1042690,0.2201740,0.1844000,-0.3970150,-0.0835381,-0.0884228
1,6,0,0.1470000,0.1902000,0.2398000,0.3188000,0.3648000,0.0775862,0.3869890,0.2398000,-0.0741342,0.0672908,-0.2348300
1,3,0,0.1792000,0.2032000,0.1938000,0.4016000,0.2762000,0.2319440,0.1181100,0.2032000,-0.5340190,-0.1850100,0.2648210
0,9,0,0.0924000,0.1324000,0.1540000,0.3252000,0.3838000,0.1082250,0.4000000,0.1540000,-0.2746100,0.0826516,-0.4440430
0,9,0,0.0616000,0.0951000,0.0924000,0.3768000,0.2747000,0.1800990,0.3522610,0.0951000,-0.7628530,-0.1567150,-0.5748400
0,7,0,0.0366000,0.0698000,0.0547000,0.3848000,0.2481000,0.2424700,0.4756450,0.0698000,-0.9670710,-0.2159900,-0.7440620
0,7,0,0.0658000,0.0982000,0.0976000,0.3352000,0.3397000,0.1697530,0.3299390,0.0982000,-0.5423160,0.0066676,-0.5412700
0,7,0,0.0540000,0.0844000,0.0778000,0.3312000,0.3135000,0.2028510,0.3601900,0.0844000,-0.6470140,-0.0274546,-0.6203240
0,7,0,0.0318000,0.0594000,0.0508000,0.3576000,0.2268000,0.2185990,0.4646460,0.0594000,-0.9750440,-0.2238190,-0.7733030
0,7,0,0.0464000,0.0778000,0.0664000,0.3580000,0.3010000,0.2271760,0.4035990,0.0778000,-0.7735820,-0.0864947,-0.6767750
0,9,0,0.0603000,0.0914000,0.0957000,0.3264000,0.3103000,0.1464220,0.3699060,0.0957000,-0.5718400,-0.0252866,-0.5889230
0,9,0,0.0617000,0.0994000,0.1146000,0.3038000,0.3524000,0.1187780,0.4616060,0.1146000,-0.3781360,0.0740628,-0.6022250
0,9,0,0.0930000,0.1224000,0.1572000,0.2734000,0.3574000,0.0763240,0.4083970,0.1572000,-0.1366920,0.1331640,-0.4441270
0,8,0,0.0235000,0.0430000,0.0352000,0.0470000,0.0372000,0.2333330,0.4534880,0.0430000,-0.2599420,-0.1163900,-0.8267830
0,7,0,0.0608000,0.0937000,0.0987000,0.3432000,0.3060000,0.1446790,0.3839920,0.0987000,-0.6105940,-0.0573013,-0.5910430
0,7,0,0.0486000,0.0809000,0.0740000,0.3672000,0.2790000,0.2022700,0.3992580,0.0809000,-0.8010410,-0.1364900,-0.6630280
0,9,0,0.0581000,0.0892000,0.0860000,0.4016000,0.2709000,0.1838160,0.3486550,0.0892000,-0.8416010,-0.1943490,-0.5925590
0,7,0,0.0520000,0.0817000,0.0744000,0.3044000,0.3142000,0.2076320,0.3635250,0.0817000,-0.5913380,0.0158422,-0.6329950
0,9,0,0.0794000,0.1044000,0.1466000,0.2162000,0.3287000,0.0620040,0.4583900,0.1466000,0.0146187,0.2064600,-0.5153640
1,4,0,0.0499000,0.0919000,0.0868000,0.2674000,0.3054000,0.1869050,0.4570180,0.0919000,-0.4435410,0.0663408,-0.6651600
1,3,0,0.0952000,0.1156000,0.1344000,0.2896000,0.3227000,0.0867347,0.2916670,0.1344000,-0.3119790,0.0540585,-0.3691130
1,4,0,0.0824000,0.0994000,0.1188000,0.2194000,0.2399000,0.0778388,0.3063970,0.1188000,-0.2528240,0.0446331,-0.4412010
1,6,0,0.1150000,0.1530000,0.1688000,0.2964000,0.3150000,0.1177200,0.3187200,0.1688000,-0.2438690,0.0304220,-0.3075160
1,6,0,0.1064000,0.1480000,0.1654000,0.2448000,0.3160000,0.1175140,0.3567110,0.1654000,-0.0666026,0.1269610,-0.3664180
1,6,0,0.1172000,0.1402000,0.1728000,0.2854000,0.3647000,0.0689448,0.3217590,0.1728000,-0.1237630,0.1219810,-0.3011960
1,6,0,0.2016000,0.2728000,0.2524000,0.3576000,0.3451000,0.2144190,0.2609970,0.2728000,-0.1902480,-0.0177885,0.0221113
1,6,0,0.1302000,0.1512000,0.1722000,0.3320000,0.2974000,0.0833333,0.2439020,0.1722000,-0.3719110,-0.0549730,-0.1723190
1,4,0,0.1256000,0.1632000,0.1522000,0.3760000,0.3200000,0.2154260,0.2303920,0.1632000,-0.5041630,-0.0804598,-0.1707150
1,3,0,0.1064000,0.1460000,0.1440000,0.3852000,0.2922000,0.1750840,0.2712330,0.1460000,-0.5930720,-0.1372900,-0.3001510
1,6,0,0.1150000,0.1442000,0.1698000,0.3124000,0.3051000,0.0888078,0.3227330,0.1698000,-0.3075500,-0.0118219,-0.3105020
1,4,0,0.0602000,0.0798000,0.0969000,0.1982000,0.2528000,0.0890100,0.3787410,0.0969000,-0.2222090,0.1210640,-0.5925500
0,7,0,0.0710000,0.0971000,0.1034000,0.2084000,0.2241000,0.1342590,0.3133460,0.1034000,-0.3004540,0.0363006,-0.5037750
1,4,0,0.0872000,0.1184000,0.1438000,0.2714000,0.3151000,0.0918728,0.3936020,0.1438000,-0.2328120,0.0745098,-0.4648330
1,6,0,0.1606000,0.1908000,0.2114000,0.3336000,0.2724000,0.0990813,0.2403030,0.2114000,-0.3252100,-0.1009900,-0.0639862
1,3,0,0.1348000,0.1676000,0.1712000,0.3632000,0.3087000,0.1501830,0.2126170,0.1712000,-0.4403950,-0.0811133,-0.1079080
1,4,0,0.1230000,0.1410000,0.1542000,0.2640000,0.2393000,0.0961538,0.2023350,0.1542000,-0.3116300,-0.0490761,-0.1350070
1,4,0,0.1106000,0.1462000,0.1650000,0.2614000,0.2645000,0.1090690,0.3296970,0.1650000,-0.2201840,0.0058947,-0.3329250
1,6,0,0.1022000,0.1278000,0.1372000,0.3208000,0.3144000,0.1219050,0.2551020,0.1372000,-0.4109490,-0.0100756,-0.3005390
0,7,0,0.1314000,0.1802000,0.1704000,0.3648000,0.3437000,0.2001370,0.2708100,0.1802000,-0.3930100,-0.0297812,-0.2009050
0,7,0,0.0726000,0.1056000,0.1094000,0.2658000,0.3156000,0.1494570,0.3363800,0.1094000,-0.3311890,0.0856553,-0.5091750
1,6,0,0.1506000,0.1806000,0.1846000,0.3580000,0.2802000,0.1470590,0.1841820,0.1846000,-0.4414780,-0.1219050,0.0011335
1,6,0,0.1266000,0.1314000,0.1512000,0.3284000,0.3159000,0.0325204,0.1626980,0.1512000,-0.3888750,-0.0194009,-0.0366310
0,7,0,0.0722000,0.1134000,0.1296000,0.1982000,0.2855000,0.1196280,0.4429010,0.1296000,-0.0287902,0.1804840,-0.5472500
0,7,0,0.1136000,0.1176000,0.1014000,0.3308000,0.2562000,0.4588480,0.1377550,0.1176000,-0.6578600,-0.1270870,-0.0789296
0,7,0,0.0968000,0.1150000,0.1252000,0.3046000,0.2542000,0.1068080,0.2268370,0.1252000,-0.5075970,-0.0901933,-0.2887110
0,7,0,0.0648000,0.0832000,0.0960000,0.3688000,0.3025000,0.0982906,0.3250000,0.0960000,-0.6856830,-0.0987636,-0.5439430
0,7,0,0.0858000,0.1092000,0.1266000,0.3352000,0.2417000,0.0955882,0.3222750,0.1266000,-0.6137840,-0.1620730,-0.4359230
0,7,0,0.0828000,0.1144000,0.1378000,0.3416000,0.2924000,0.0957576,0.3991290,0.1378000,-0.5027170,-0.0776025,-0.4867110
